Year,Zone,Sub Region,District,Division 1 - Boys,Division 1 - Girls,Division 1 - Total,Division 2 - Boys,Division 2 - Girls,Division 2 - Total,Division 3 - Boys,Division 3 - Girls,Division 3 - Total,Division 4 - Boys,Division 4 - Girls,Division 4 - Total,Division U - Boys,Division U - Girls,Division U - Total,Division X - Boys,Division X - Girls,Division X - Total,Registered - Boys,Registered - Girls,Registered - Total,Sat - Boys,Sat - Girls,Sat - Total,Passed - Boys,Passed - Girls,Passed - Total,Pass Rate - Boys,Pass Rate - Girls,Pass Rate - Total,Pass Division 1_2_3 Boys,Pass Division 1_2_3 Girls,Pass Division 1_2_3 Total,Pass Rate Division 1_2_3 Boys,Pass Rate Division 1_2_3 Girls,Pass Rate Division 1_2_3 Total,Pass Rate Division 1 Boys,Pass Rate Division 1 Girls,Pass Rate Division 1 Total,Failure Rate -  Boys,Failure Rate - Girls,Failure Rate - Total,Abseentism Rate - Boys,Abseentism Rate - Girls,Abseentism Rate - Total
2024,Other,South Buganda,Rakai,309,282,591,1534,2098,3632,276,425,701,94,143,237,46,75,121,57,65,122,2316,3088,5404,2259,3023,5282,2213,2948,5161,0.0,0.0,0.0,2119,2805,4924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Kigezi,Rubanda,136,113,249,702,907,1609,330,602,932,134,182,316,89,189,278,24,52,76,1415,2045,3460,1391,1993,3384,1302,1804,3106,0.0,0.0,0.0,1168,1622,2790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Ankole,Rubirizi,341,352,693,857,1019,1876,120,169,289,32,52,84,13,14,27,6,22,28,1369,1628,2997,1363,1606,2969,1350,1592,2942,0.0,0.0,0.0,1318,1540,2858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Kigezi,Rukiga,130,89,219,581,701,1282,176,272,448,47,80,127,22,53,75,12,12,24,968,1207,2175,956,1195,2151,934,1142,2076,0.0,0.0,0.0,887,1062,1949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Kigezi,Rukungiri,624,524,1148,1983,2344,4327,671,1039,1710,167,246,413,81,117,198,37,45,82,3563,4315,7878,3526,4270,7796,3445,4153,7598,0.0,0.0,0.0,3278,3907,7185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Ankole,Rwampara,343,269,612,786,1039,1825,117,186,303,46,66,112,16,21,37,19,16,35,1327,1597,2924,1308,1581,2889,1292,1560,2852,0.0,0.0,0.0,1246,1494,2740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Teso,Serere,43,21,64,1067,929,1996,928,1259,2187,437,643,1080,536,719,1255,21,24,45,3032,3595,6627,3011,3571,6582,2475,2852,5327,0.0,0.0,0.0,2038,2209,4247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Ankole,Sheema,800,634,1434,1807,2057,3864,265,379,644,111,115,226,64,68,132,32,24,56,3079,3277,6356,3047,3253,6300,2983,3185,6168,0.0,0.0,0.0,2872,3070,5942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Elgon,Sironko,81,47,128,865,799,1664,724,1001,1725,380,437,817,378,618,996,30,48,78,2458,2950,5408,2428,2902,5330,2050,2284,4334,0.0,0.0,0.0,1670,1847,3517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Teso,Soroti,230,194,424,1499,1476,2975,982,1292,2274,466,507,973,447,650,1097,23,27,50,3647,4146,7793,3624,4119,7743,3177,3469,6646,0.0,0.0,0.0,2711,2962,5673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,South Buganda,Ssembabule,292,217,509,1311,1389,2700,468,762,1230,247,333,580,171,282,453,69,85,154,2558,3068,5626,2489,2983,5472,2318,2701,5019,0.0,0.0,0.0,2071,2368,4439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,AZO,West Nile,Terego,42,5,47,1132,335,1467,993,706,1699,575,284,859,323,296,619,45,34,79,3110,1660,4770,3065,1626,4691,2742,1330,4072,0.0,0.0,0.0,2167,1046,3213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,KMD,Bukedi,Tororo,316,237,553,2062,1934,3996,1267,1474,2741,560,738,1298,601,765,1366,54,83,137,4860,5231,10091,4806,5148,9954,4205,4383,8588,0.0,0.0,0.0,3645,3645,7290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,KMD,South Buganda,Wakiso,7785,7204,14989,19170,22492,41662,3766,5393,9159,1606,2027,3633,1314,1340,2654,366,423,789,34007,38879,72886,33641,38456,72097,32327,37116,69443,0.0,0.0,0.0,30721,35089,65810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,AZO,West Nile,Yumbe,56,28,84,1387,691,2078,986,878,1864,567,395,962,370,356,726,39,48,87,3405,2396,5801,3366,2348,5714,2996,1992,4988,0.0,0.0,0.0,2429,1597,4026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MZO,Karamoja,Abim,10,1,11,411,232,643,226,225,451,101,74,175,88,122,210,3,7,10,839,661,1500,836,654,1490,748,532,1280,0.0,0.0,0.0,647,458,1105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,AZO,West Nile,Adjumani,104,43,147,1079,572,1651,1022,865,1887,575,435,1010,309,451,760,27,20,47,3116,2386,5502,3089,2366,5455,2780,1915,4695,0.0,0.0,0.0,2205,1480,3685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Acholi,Agago,41,26,67,1002,515,1517,557,555,1112,381,268,649,240,369,609,15,21,36,2236,1754,3990,2221,1733,3954,1981,1364,3345,0.0,0.0,0.0,1600,1096,2696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Lango,Alebtong,38,21,59,773,589,1362,501,583,1084,287,272,559,432,452,884,24,27,51,2055,1944,3999,2031,1917,3948,1599,1465,3064,0.0,0.0,0.0,1312,1193,2505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Lango,Amolatar,41,21,62,620,468,1088,278,304,582,179,192,371,212,241,453,15,6,21,1345,1232,2577,1330,1226,2556,1118,985,2103,0.0,0.0,0.0,939,793,1732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MZO,Karamoja,Abim,22,6,28,439,259,698,212,204,416,83,79,162,74,78,152,13,8,21,843,634,1477,830,626,1456,756,548,1304,0.0,0.0,0.0,673,469,1142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Teso,Amuria,21,21,42,656,562,1218,532,641,1173,305,252,557,279,422,701,16,15,31,1809,1913,3722,1793,1898,3691,1514,1476,2990,0.0,0.0,0.0,1209,1224,2433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Acholi,Amuru,56,17,73,830,410,1240,522,467,989,424,279,703,245,350,595,31,28,59,2108,1551,3659,2077,1523,3600,1832,1173,3005,0.0,0.0,0.0,1408,894,2302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Lango,Apac,78,30,108,681,485,1166,260,378,638,170,159,329,145,166,311,4,9,13,1338,1227,2565,1334,1218,2552,1189,1052,2241,0.0,0.0,0.0,1019,893,1912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,West Nile,Arua,292,160,452,2307,1796,4103,1018,1342,2360,636,608,1244,357,517,874,80,66,146,4690,4489,9179,4610,4423,9033,4253,3906,8159,0.0,0.0,0.0,3617,3298,6915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Bukedi,Budaka,149,125,274,921,840,1761,804,977,1781,449,452,901,474,570,1044,31,35,66,2828,2999,5827,2797,2964,5761,2323,2394,4717,0.0,0.0,0.0,1874,1942,3816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Elgon,Bududa,54,44,98,551,755,1306,402,577,979,231,277,508,212,246,458,20,40,60,1470,1939,3409,1450,1899,3349,1238,1653,2891,0.0,0.0,0.0,1007,1376,2383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Busoga,Bugiri,124,78,202,1682,1728,3410,925,1164,2089,426,498,924,401,528,929,23,30,53,3581,4026,7607,3558,3996,7554,3157,3468,6625,0.0,0.0,0.0,2731,2970,5701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Busoga,Bugweri,69,56,125,764,786,1550,440,694,1134,276,352,628,265,373,638,23,46,69,1837,2307,4144,1814,2261,4075,1549,1888,3437,0.0,0.0,0.0,1273,1536,2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Ankole,Buhweju,186,142,328,675,823,1498,150,195,345,33,56,89,22,24,46,8,8,16,1074,1248,2322,1066,1240,2306,1044,1216,2260,0.0,0.0,0.0,1011,1160,2171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,North Buganda,Buikwe,709,648,1357,2771,3288,6059,999,1385,2384,533,642,1175,629,684,1313,74,85,159,5715,6732,12447,5641,6647,12288,5012,5963,10975,0.0,0.0,0.0,4479,5321,9800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Teso,Bukedea,109,65,174,1070,934,2004,673,975,1648,306,350,656,255,376,631,12,12,24,2425,2712,5137,2413,2700,5113,2158,2324,4482,0.0,0.0,0.0,1852,1974,3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,South Buganda,Bukomansimbi,188,202,390,1001,1275,2276,389,499,888,194,230,424,127,126,253,56,54,110,1955,2386,4341,1899,2332,4231,1772,2206,3978,0.0,0.0,0.0,1578,1976,3554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Elgon,Bukwo,7,6,13,366,391,757,360,483,843,207,271,478,163,228,391,4,10,14,1107,1389,2496,1103,1379,2482,940,1151,2091,0.0,0.0,0.0,733,880,1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Elgon,Bulambuli,32,25,57,407,379,786,374,498,872,181,237,418,335,419,754,24,56,80,1353,1614,2967,1329,1558,2887,994,1139,2133,0.0,0.0,0.0,813,902,1715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Bunyoro,Buliisa,36,13,49,472,272,744,268,237,505,117,118,235,124,184,308,5,6,11,1022,830,1852,1017,824,1841,893,640,1533,0.0,0.0,0.0,776,522,1298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Toro,Bundibugyo,307,224,531,1700,1528,3228,327,313,640,188,169,357,98,53,151,52,53,105,2672,2340,5012,2620,2287,4907,2522,2234,4756,0.0,0.0,0.0,2334,2065,4399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Toro,Bunyangabu,416,440,856,1217,1414,2631,127,149,276,35,45,80,16,10,26,21,30,51,1832,2088,3920,1811,2058,3869,1795,2048,3843,0.0,0.0,0.0,1760,2003,3763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Ankole,Bushenyi,846,891,1737,1791,2040,3831,301,368,669,125,88,213,40,42,82,40,59,99,3143,3488,6631,3103,3429,6532,3063,3387,6450,0.0,0.0,0.0,2938,3299,6237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Bukedi,Busia,285,237,522,1945,2109,4054,634,906,1540,288,328,616,160,251,411,37,51,88,3349,3882,7231,3312,3831,7143,3152,3580,6732,0.0,0.0,0.0,2864,3252,6116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Bukedi,Butaleja,113,60,173,1105,1036,2141,653,812,1465,340,389,729,302,377,679,56,88,144,2569,2762,5331,2513,2674,5187,2211,2297,4508,0.0,0.0,0.0,1871,1908,3779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,South Buganda,Butambala,148,185,333,1134,1519,2653,336,437,773,223,206,429,111,77,188,50,42,92,2002,2466,4468,1952,2424,4376,1841,2347,4188,0.0,0.0,0.0,1618,2141,3759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Bukedi,Butebo,11,6,17,430,348,778,442,553,995,277,248,525,290,329,619,11,15,26,1461,1499,2960,1450,1484,2934,1160,1155,2315,0.0,0.0,0.0,883,907,1790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,North Buganda,Buvuma,10,6,16,190,155,345,52,94,146,21,26,47,9,15,24,7,10,17,289,306,595,282,296,578,273,281,554,0.0,0.0,0.0,252,255,507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Busoga,Buyende,239,204,443,1493,1602,3095,611,742,1353,287,339,626,110,176,286,17,46,63,2757,3109,5866,2740,3063,5803,2630,2887,5517,0.0,0.0,0.0,2343,2548,4891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Lango,Dokolo,69,47,116,599,456,1055,473,514,987,283,257,540,331,346,677,10,9,19,1765,1629,3394,1755,1620,3375,1424,1274,2698,0.0,0.0,0.0,1141,1017,2158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,South Buganda,Gomba,166,134,300,1369,1707,3076,354,505,859,232,232,464,188,177,365,42,63,105,2351,2818,5169,2309,2755,5064,2121,2578,4699,0.0,0.0,0.0,1889,2346,4235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Acholi,Gulu,468,317,785,1831,1673,3504,493,777,1270,283,342,625,181,276,457,38,41,79,3294,3426,6720,3256,3385,6641,3075,3109,6184,0.0,0.0,0.0,2792,2767,5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Bunyoro,Hoima,415,360,775,1507,1632,3139,602,880,1482,276,375,651,328,434,762,54,65,119,3182,3746,6928,3128,3681,6809,2800,3247,6047,0.0,0.0,0.0,2524,2872,5396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Ankole,Ibanda,567,448,1015,1776,2191,3967,238,443,681,87,115,202,34,52,86,38,46,84,2740,3295,6035,2702,3249,5951,2668,3197,5865,0.0,0.0,0.0,2581,3082,5663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Busoga,Iganga,388,342,730,2043,2506,4549,884,1272,2156,443,611,1054,464,699,1163,50,55,105,4272,5485,9757,4222,5430,9652,3758,4731,8489,0.0,0.0,0.0,3315,4120,7435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,FZO,Ankole,Isingiro,767,512,1279,2810,3284,6094,744,1228,1972,316,465,781,152,267,419,83,115,198,4872,5871,10743,4789,5756,10545,4637,5489,10126,0.0,0.0,0.0,4321,5024,9345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Busoga,Jinja,684,520,1204,3120,3733,6853,1200,1587,2787,620,775,1395,475,552,1027,79,69,148,6178,7236,13414,6099,7167,13266,5624,6615,12239,0.0,0.0,0.0,5004,5840,10844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,MZO,Karamoja,Abim,51,25,76,510,328,838,184,173,357,113,110,223,83,83,166,9,18,27,950,737,1687,941,719,1660,858,636,1494,0.0,0.0,0.0,745,526,1271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Kigezi,Kabale,515,462,977,1222,1580,2802,320,530,850,97,133,230,36,107,143,15,30,45,2205,2842,5047,2190,2812,5002,2154,2705,4859,0.0,0.0,0.0,2057,2572,4629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Toro,Kabarole,211,255,466,1832,2066,3898,525,766,1291,328,379,707,448,495,943,51,43,94,3395,4004,7399,3344,3961,7305,2896,3466,6362,0.0,0.0,0.0,2568,3087,5655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Teso,Kaberamaido,19,10,29,461,313,774,314,364,678,115,84,199,70,80,150,0,1,1,979,852,1831,979,851,1830,909,771,1680,0.0,0.0,0.0,794,687,1481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Bunyoro,Kagadi,214,161,375,1804,2209,4013,720,924,1644,281,354,635,149,195,344,58,57,115,3226,3900,7126,3168,3843,7011,3019,3648,6667,0.0,0.0,0.0,2738,3294,6032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Bunyoro,Kakumiro,161,100,261,1161,1062,2223,452,713,1165,285,347,632,183,300,483,32,28,60,2274,2550,4824,2242,2522,4764,2059,2222,4281,0.0,0.0,0.0,1774,1875,3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Teso,Kalaki,12,9,21,413,306,719,395,427,822,119,136,255,92,114,206,1,0,1,1032,992,2024,1031,992,2023,939,878,1817,0.0,0.0,0.0,820,742,1562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,South Buganda,Kalangala,26,25,51,194,227,421,28,33,61,7,13,20,4,7,11,4,6,10,263,311,574,259,305,564,255,298,553,0.0,0.0,0.0,248,285,533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Busoga,Kaliro,102,84,186,900,914,1814,638,701,1339,306,369,675,347,437,784,11,24,35,2304,2529,4833,2293,2505,4798,1946,2068,4014,0.0,0.0,0.0,1640,1699,3339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,South Buganda,Kalungu,257,314,571,1346,1930,3276,472,573,1045,202,217,419,118,103,221,55,56,111,2450,3193,5643,2395,3137,5532,2277,3034,5311,0.0,0.0,0.0,2075,2817,4892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,KMD,Kampala,Kampala,4326,4084,8410,8006,9512,17518,1343,1958,3301,596,842,1438,519,515,1034,143,165,308,14933,17076,32009,14790,16911,31701,14271,16396,30667,0.0,0.0,0.0,13675,15554,29229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,KMD,Busoga,Kamuli,402,357,759,2790,3363,6153,1156,1672,2828,670,815,1485,422,534,956,57,63,120,5497,6804,12301,5440,6741,12181,5018,6207,11225,0.0,0.0,0.0,4348,5392,9740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,FZO,Toro,Kamwenge,295,195,490,1467,1554,3021,331,516,847,134,191,325,45,100,145,28,20,48,2300,2576,4876,2272,2556,4828,2227,2456,4683,0.0,0.0,0.0,2093,2265,4358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Kigezi,Kanungu,316,258,574,1170,1376,2546,553,815,1368,180,297,477,126,217,343,23,40,63,2368,3003,5371,2345,2963,5308,2219,2746,4965,0.0,0.0,0.0,2039,2449,4488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Elgon,Kapchorwa,106,90,196,564,561,1125,420,520,940,260,323,583,251,371,622,5,16,21,1606,1881,3487,1601,1865,3466,1350,1494,2844,0.0,0.0,0.0,1090,1171,2261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Teso,Kapelebyong,21,1,22,405,285,690,240,335,575,105,97,202,52,98,150,4,6,10,827,822,1649,823,816,1639,771,718,1489,0.0,0.0,0.0,666,621,1287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,MZO,Karamoja,Amudat,4,5,9,96,105,201,45,57,102,13,16,29,20,12,32,3,1,4,181,196,377,178,195,373,158,183,341,0.0,0.0,0.0,145,167,312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,FZO,Toro,Kasese,786,694,1480,4475,4975,9450,1362,1584,2946,507,540,1047,221,258,479,101,84,185,7452,8135,15587,7351,8051,15402,7130,7793,14923,0.0,0.0,0.0,6623,7253,13876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,North Buganda,Kassanda,225,240,465,1389,1826,3215,497,661,1158,277,277,554,126,159,285,21,38,59,2535,3201,5736,2514,3163,5677,2388,3004,5392,0.0,0.0,0.0,2111,2727,4838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Teso,Katakwi,85,42,127,759,676,1435,302,354,656,121,122,243,110,131,241,10,14,24,1387,1339,2726,1377,1325,2702,1267,1194,2461,0.0,0.0,0.0,1146,1072,2218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,North Buganda,Kayunga,273,285,558,2032,2573,4605,764,1002,1766,431,494,925,260,421,681,61,91,152,3821,4866,8687,3760,4775,8535,3500,4354,7854,0.0,0.0,0.0,3069,3860,6929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Ankole,Kazo,306,333,639,1082,1342,2424,82,135,217,25,36,61,6,10,16,19,29,48,1520,1885,3405,1501,1856,3357,1495,1846,3341,0.0,0.0,0.0,1470,1810,3280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Kigezi,Kibaale,102,81,183,611,682,1293,290,421,711,105,152,257,64,95,159,5,19,24,1177,1450,2627,1172,1431,2603,1108,1336,2444,0.0,0.0,0.0,1003,1184,2187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,North Buganda,Kiboga,109,86,195,679,857,1536,317,498,815,139,185,324,131,167,298,36,39,75,1411,1832,3243,1375,1793,3168,1244,1626,2870,0.0,0.0,0.0,1105,1441,2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Bukedi,Kibuku,58,33,91,797,747,1544,587,731,1318,454,401,855,314,379,693,16,20,36,2226,2311,4537,2210,2291,4501,1896,1912,3808,0.0,0.0,0.0,1442,1511,2953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,FZO,Bunyoro,Kikuube,148,102,250,1095,950,2045,447,572,1019,211,238,449,138,225,363,68,65,133,2107,2152,4259,2039,2087,4126,1901,1862,3763,0.0,0.0,0.0,1690,1624,3314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Ankole,Kiruhura,361,288,649,1005,1210,2215,64,103,167,22,36,58,8,13,21,16,31,47,1476,1681,3157,1460,1650,3110,1452,1637,3089,0.0,0.0,0.0,1430,1601,3031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,AZO,Bunyoro,Kiryandongo,250,121,371,1697,1130,2827,562,667,1229,214,264,478,141,221,362,15,22,37,2879,2425,5304,2864,2403,5267,2723,2182,4905,0.0,0.0,0.0,2509,1918,4427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Kigezi,Kisoro,327,322,649,1180,1273,2453,554,893,1447,275,462,737,209,454,663,46,41,87,2591,3445,6036,2545,3404,5949,2336,2950,5286,0.0,0.0,0.0,2061,2488,4549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Toro,Kitagwenda,126,96,222,784,864,1648,264,365,629,111,131,242,51,67,118,17,25,42,1353,1548,2901,1336,1523,2859,1285,1456,2741,0.0,0.0,0.0,1174,1325,2499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Acholi,Kitgum,185,91,276,805,605,1410,453,500,953,435,287,722,382,530,912,24,32,56,2284,2045,4329,2260,2013,4273,1878,1483,3361,0.0,0.0,0.0,1443,1196,2639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,AZO,West Nile,Koboko,98,42,140,885,583,1468,558,633,1191,328,293,621,215,277,492,38,34,72,2122,1862,3984,2084,1828,3912,1869,1551,3420,0.0,0.0,0.0,1541,1258,2799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Lango,Kole,52,25,77,819,594,1413,372,513,885,269,216,485,244,311,555,16,32,48,1772,1691,3463,1756,1659,3415,1512,1348,2860,0.0,0.0,0.0,1243,1132,2375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,MZO,Karamoja,Amudat,3,3,6,88,71,159,39,70,109,19,25,44,33,60,93,8,10,18,190,239,429,182,229,411,149,169,318,0.0,0.0,0.0,130,144,274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Teso,Kumi,210,194,404,1249,1167,2416,633,855,1488,283,362,645,255,320,575,9,16,25,2639,2914,5553,2630,2898,5528,2375,2578,4953,0.0,0.0,0.0,2092,2216,4308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024,Other,Lango,Kwania,71,30,101,647,605,1252,274,327,601,136,128,264,112,136,248,17,13,30,1257,1239,2496,1240,1226,2466,1128,1090,2218,0.0,0.0,0.0,992,962,1954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
